Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,371.8999938964844,381.7799987792969,361.2300109863281,364.82000732421875,364.1772155761719,514000
2021-01-05,361.5400085449219,371.4100036621094,361.5400085449219,370.55999755859375,369.9071044921875,355800
2021-01-06,363.20001220703125,377.989990234375,356.8999938964844,358.6000061035156,357.9681701660156,632700
2021-01-07,365.4100036621094,382.2200012207031,364.20001220703125,381.25,380.5782775878906,348100
2021-01-08,386.9700012207031,392.739990234375,382.5400085449219,387.4100036621094,386.7274169921875,413100
2021-01-11,384.42999267578125,396.0899963378906,382.5,392.4599914550781,391.7685241699219,523500
2021-01-12,397.3900146484375,397.3900146484375,386.0899963378906,391.5199890136719,390.8301696777344,330900
2021-01-13,391.239990234375,396.19000244140625,387.80999755859375,388.2200012207031,387.5359802246094,216200
2021-01-14,389.92999267578125,393.69000244140625,385.1199951171875,386.20001220703125,385.5195617675781,278000
2021-01-15,386.79998779296875,387.0799865722656,375.3299865722656,379.2300109863281,378.56182861328125,477000
2021-01-19,386.2799987792969,395.25,383.2699890136719,391.32000732421875,390.6305236816406,416200
2021-01-20,396.3299865722656,401.1700134277344,394.2699890136719,396.4200134277344,395.7215576171875,282100
2021-01-21,401.0,404.30999755859375,395.0199890136719,403.17999267578125,402.4696350097656,208000
2021-01-22,398.79998779296875,406.3299865722656,393.5799865722656,396.9100036621094,396.210693359375,164400
2021-01-25,405.30999755859375,406.75,383.489990234375,391.32000732421875,390.6305236816406,195600
2021-01-26,391.25,391.7200012207031,380.989990234375,383.25,382.5747375488281,266100
2021-01-27,375.0199890136719,377.2900085449219,351.0,351.75,351.1302490234375,524000
2021-01-28,361.239990234375,372.25,354.7799987792969,367.9800109863281,367.3316650390625,373600
2021-01-29,376.6700134277344,376.6700134277344,354.9800109863281,355.2900085449219,354.6640319824219,435000
2021-02-01,363.4800109863281,368.70001220703125,358.739990234375,367.92999267578125,367.28173828125,283100
2021-02-02,374.4800109863281,378.260009765625,368.0,374.57000732421875,373.9100341796875,289900
2021-02-03,375.5400085449219,379.5,363.92999267578125,366.0199890136719,365.3750915527344,356100
2021-02-04,369.2099914550781,372.7699890136719,360.6700134277344,367.6000061035156,366.95233154296875,510200
2021-02-05,388.1000061035156,392.489990234375,357.0,359.510009765625,358.8765869140625,775500
2021-02-08,364.0,370.3900146484375,358.8999938964844,368.6199951171875,367.97052001953125,549900
2021-02-09,367.07000732421875,382.8399963378906,365.010009765625,379.1600036621094,378.491943359375,1092200
2021-02-10,379.9700012207031,383.7099914550781,370.57000732421875,373.739990234375,373.08148193359375,657100
2021-02-11,379.8299865722656,386.0,371.0199890136719,384.6700134277344,383.99224853515625,10003300
2021-02-12,384.489990234375,388.8500061035156,377.30999755859375,385.9200134277344,385.24005126953125,421900
2021-02-16,387.739990234375,398.8900146484375,386.3500061035156,387.9599914550781,387.27642822265625,492500
2021-02-17,384.9599914550781,384.9599914550781,371.8500061035156,380.2799987792969,379.6099853515625,385400
2021-02-18,375.739990234375,377.739990234375,367.45001220703125,375.8800048828125,375.2177429199219,317000
2021-02-19,379.92999267578125,394.5,378.1600036621094,393.75,393.0562438964844,470600
2021-02-22,384.1400146484375,388.9700012207031,370.6499938964844,372.6600036621094,372.00341796875,506400
2021-02-23,359.1000061035156,376.0,351.6499938964844,371.6600036621094,371.0051574707031,531200
2021-02-24,370.30999755859375,388.4200134277344,363.989990234375,387.8599853515625,387.1766052246094,438900
2021-02-25,381.7099914550781,386.239990234375,360.67999267578125,362.5899963378906,361.9511413574219,377600
2021-02-26,368.4100036621094,377.239990234375,364.1400146484375,374.5199890136719,373.860107421875,448300
2021-03-01,380.95001220703125,391.7699890136719,379.0299987792969,389.04998779296875,388.364501953125,444900
2021-03-02,390.44000244140625,390.44000244140625,369.2900085449219,370.5799865722656,369.92706298828125,354700
2021-03-03,370.2900085449219,373.3800048828125,354.4100036621094,354.80999755859375,354.1848449707031,367500
2021-03-04,350.54998779296875,352.1400146484375,325.9599914550781,327.9700012207031,327.39215087890625,808800
2021-03-05,334.3599853515625,338.4700012207031,309.1199951171875,332.9100036621094,332.3234558105469,659100
2021-03-08,330.04998779296875,333.6499938964844,301.510009765625,302.04998779296875,301.5177917480469,723000
2021-03-09,314.8299865722656,334.0199890136719,313.1300048828125,323.8599853515625,323.28936767578125,1054600
2021-03-10,330.6400146484375,334.3599853515625,322.739990234375,323.4100036621094,322.8401794433594,572200
2021-03-11,339.6400146484375,344.7300109863281,336.1700134277344,337.6000061035156,337.00518798828125,571100
2021-03-12,330.5799865722656,333.2900085449219,325.0400085449219,331.0,330.41680908203125,426800
2021-03-15,332.489990234375,342.2799987792969,330.489990234375,341.6400146484375,341.0380859375,340700
2021-03-16,347.44000244140625,351.9100036621094,340.3699951171875,342.6499938964844,342.0462646484375,262400
2021-03-17,335.4700012207031,356.739990234375,330.79998779296875,352.20001220703125,351.5794677734375,694000
2021-03-18,345.20001220703125,350.4599914550781,335.5899963378906,335.760009765625,335.1684265136719,506700
2021-03-19,342.510009765625,349.7900085449219,336.8399963378906,343.17999267578125,342.5753479003906,1149900
2021-03-22,347.6499938964844,355.9200134277344,343.7699890136719,348.239990234375,347.6264343261719,410200
