Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,12.670000076293945,12.829999923706055,12.029999732971191,12.079999923706055,11.902449607849121,384200
2021-01-05,12.149999618530273,12.25,11.84000015258789,11.850000381469727,11.675829887390137,316400
2021-01-06,12.119999885559082,12.199999809265137,11.829999923706055,12.050000190734863,11.87289047241211,303300
2021-01-07,12.109999656677246,12.15999984741211,11.569999694824219,11.850000381469727,11.675829887390137,269900
2021-01-08,12.010000228881836,12.050000190734863,11.680000305175781,11.899999618530273,11.72509479522705,207500
2021-01-11,11.510000228881836,11.760000228881836,11.40999984741211,11.609999656677246,11.439356803894043,213400
2021-01-12,11.600000381469727,11.869999885559082,11.569999694824219,11.8100004196167,11.636418342590332,200000
2021-01-13,11.729999542236328,11.930000305175781,11.619999885559082,11.760000228881836,11.587152481079102,158000
2021-01-14,11.75,11.880000114440918,11.399999618530273,11.520000457763672,11.350680351257324,205500
2021-01-15,11.369999885559082,11.84000015258789,11.279999732971191,11.84000015258789,11.665976524353027,156300
2021-01-19,11.829999923706055,11.859999656677246,11.289999961853027,11.479999542236328,11.311267852783203,283200
2021-01-20,11.399999618530273,11.789999961853027,11.369999885559082,11.640000343322754,11.468916893005371,240400
2021-01-21,11.699999809265137,11.699999809265137,11.029999732971191,11.399999618530273,11.232443809509277,190200
2021-01-22,11.25,11.520000457763672,11.199999809265137,11.430000305175781,11.262002944946289,268000
2021-01-25,11.329999923706055,11.5600004196167,10.819999694824219,11.170000076293945,11.005824089050293,233500
2021-01-26,11.270000457763672,11.270000457763672,10.819999694824219,10.960000038146973,10.798911094665527,237100
2021-01-27,10.710000038146973,11.0,10.449999809265137,10.489999771118164,10.33581829071045,280300
2021-01-28,10.539999961853027,11.149999618530273,10.470000267028809,10.829999923706055,10.670821189880371,310100
2021-01-29,10.800000190734863,11.149999618530273,10.3100004196167,10.460000038146973,10.306260108947754,279300
2021-02-01,10.449999809265137,10.489999771118164,10.15999984741211,10.399999618530273,10.24714183807373,188200
2021-02-02,10.489999771118164,11.0,10.40999984741211,10.899999618530273,10.739792823791504,214000
2021-02-03,10.880000114440918,10.930000305175781,10.539999961853027,10.850000381469727,10.69052791595459,220000
2021-02-04,10.710000038146973,11.420000076293945,10.699999809265137,11.239999771118164,11.074795722961426,345400
2021-02-05,11.390000343322754,11.569999694824219,11.029999732971191,11.270000457763672,11.104354858398438,353000
2021-02-08,11.260000228881836,11.720000267028809,11.079999923706055,11.520000457763672,11.350680351257324,457300
2021-02-09,11.430000305175781,11.710000038146973,11.350000381469727,11.710000038146973,11.537887573242188,344900
2021-02-10,11.619999885559082,12.270000457763672,11.619999885559082,11.859999656677246,11.68568229675293,359000
2021-02-11,11.489999771118164,11.800000190734863,10.119999885559082,10.460000038146973,10.306260108947754,595600
2021-02-12,10.539999961853027,11.4399995803833,10.539999961853027,11.289999961853027,11.12406063079834,245400
2021-02-16,11.239999771118164,11.869999885559082,11.199999809265137,11.670000076293945,11.498475074768066,371900
2021-02-17,11.619999885559082,11.859999656677246,11.220000267028809,11.390000343322754,11.222591400146484,277200
2021-02-18,11.289999961853027,11.5600004196167,11.0600004196167,11.069999694824219,10.907294273376465,397500
2021-02-19,11.039999961853027,11.550000190734863,10.979999542236328,11.239999771118164,11.074795722961426,369800
2021-02-22,11.140000343322754,11.619999885559082,11.140000343322754,11.350000381469727,11.183178901672363,447700
2021-02-23,11.369999885559082,12.0,11.279999732971191,11.84000015258789,11.665976524353027,476400
2021-02-24,11.75,12.199999809265137,11.479999542236328,11.729999542236328,11.55759334564209,520100
2021-02-25,11.569999694824219,11.649999618530273,10.8100004196167,10.930000305175781,10.769351959228516,538900
2021-02-26,10.90999984741211,11.149999618530273,10.449999809265137,10.720000267028809,10.56243896484375,446600
2021-03-01,11.0,11.34000015258789,10.84000015258789,10.880000114440918,10.720087051391602,462800
2021-03-02,10.699999809265137,11.050000190734863,10.550000190734863,10.819999694824219,10.660968780517578,237600
2021-03-03,10.75,11.4399995803833,10.65999984741211,11.119999885559082,10.956559181213379,336300
2021-03-04,11.100000381469727,11.399999618530273,10.65999984741211,10.800000190734863,10.641263008117676,361400
2021-03-05,10.960000038146973,11.149999618530273,10.649999618530273,11.079999923706055,10.917146682739258,386800
2021-03-08,11.149999618530273,11.600000381469727,10.869999885559082,11.520000457763672,11.350680351257324,444300
2021-03-09,11.4399995803833,11.979999542236328,11.350000381469727,11.489999771118164,11.321121215820312,317600
2021-03-10,11.510000228881836,11.859999656677246,11.369999885559082,11.5600004196167,11.390092849731445,276200
2021-03-11,11.670000076293945,11.829999923706055,11.460000038146973,11.619999885559082,11.449210166931152,180700
2021-03-12,11.520000457763672,11.979999542236328,11.520000457763672,11.960000038146973,11.784213066101074,172000
2021-03-15,12.0,12.0600004196167,11.739999771118164,12.050000190734863,11.87289047241211,214900
2021-03-16,12.050000190734863,12.050000190734863,11.359999656677246,11.510000228881836,11.340826988220215,197600
2021-03-17,11.369999885559082,11.479999542236328,11.1899995803833,11.470000267028809,11.30141544342041,196000
2021-03-18,11.470000267028809,11.579999923706055,11.3100004196167,11.4399995803833,11.271855354309082,172900
2021-03-19,11.380000114440918,11.479999542236328,11.029999732971191,11.3100004196167,11.143767356872559,695800
2021-03-22,11.239999771118164,11.239999771118164,10.739999771118164,11.079999923706055,10.917146682739258,277400
2021-03-23,11.15999984741211,11.460000038146973,10.90999984741211,11.09000015258789,10.927000045776367,344500
2021-03-24,11.0,11.199999809265137,10.4399995803833,10.449999809265137,10.449999809265137,355300
2021-03-25,10.449999809265137,10.630000114440918,10.039999961853027,10.09000015258789,10.09000015258789,439700
2021-03-26,10.260000228881836,10.800000190734863,10.1899995803833,10.739999771118164,10.739999771118164,247100
2021-03-29,10.529999732971191,10.920000076293945,10.319999694824219,10.430000305175781,10.430000305175781,321000
2021-03-30,10.279999732971191,10.5600004196167,10.270000457763672,10.489999771118164,10.489999771118164,323900
2021-03-31,9.90999984741211,10.449999809265137,9.90999984741211,10.109999656677246,10.109999656677246,337400
2021-04-01,10.100000381469727,10.449999809265137,10.020000457763672,10.420000076293945,10.420000076293945,329300
2021-04-05,10.449999809265137,10.609999656677246,10.020000457763672,10.149999618530273,10.149999618530273,361300
2021-04-06,10.079999923706055,10.199999809265137,9.9399995803833,10.149999618530273,10.149999618530273,538300
2021-04-07,10.199999809265137,10.34000015258789,9.869999885559082,9.90999984741211,9.90999984741211,290700
2021-04-08,10.010000228881836,10.140000343322754,9.800000190734863,9.970000267028809,9.970000267028809,370100
2021-04-09,9.680000305175781,10.029999732971191,9.65999984741211,9.829999923706055,9.829999923706055,379900
2021-04-12,9.880000114440918,9.880000114440918,9.65999984741211,9.699999809265137,9.699999809265137,236800
2021-04-13,9.75,9.890000343322754,9.600000381469727,9.84000015258789,9.84000015258789,296600
2021-04-14,9.770000457763672,9.890000343322754,9.15999984741211,9.199999809265137,9.199999809265137,797500
2021-04-15,9.220000267028809,9.529999732971191,9.220000267028809,9.40999984741211,9.40999984741211,521800
2021-04-16,9.460000038146973,9.460000038146973,9.15999984741211,9.300000190734863,9.300000190734863,326700
2021-04-19,9.239999771118164,9.619999885559082,9.239999771118164,9.510000228881836,9.510000228881836,316100
2021-04-20,9.470000267028809,9.680000305175781,9.40999984741211,9.489999771118164,9.489999771118164,336500
2021-04-21,9.550000190734863,9.640000343322754,9.239999771118164,9.380000114440918,9.380000114440918,376700
2021-04-22,9.460000038146973,9.569999694824219,9.260000228881836,9.460000038146973,9.460000038146973,293700
2021-04-23,9.399999618530273,9.649999618530273,9.270000457763672,9.630000114440918,9.630000114440918,241000
2021-04-26,9.649999618530273,9.779999732971191,9.59000015258789,9.729999542236328,9.729999542236328,407600
2021-04-27,9.819999694824219,9.819999694824219,9.5600004196167,9.5600004196167,9.5600004196167,242400
2021-04-28,9.359999656677246,9.649999618530273,9.300000190734863,9.529999732971191,9.529999732971191,372500
2021-04-29,9.479999542236328,9.710000038146973,9.359999656677246,9.479999542236328,9.479999542236328,402000
2021-04-30,9.470000267028809,9.6899995803833,9.359999656677246,9.479999542236328,9.479999542236328,298300
2021-05-03,9.529999732971191,9.550000190734863,9.329999923706055,9.5,9.5,245800
2021-05-04,9.470000267028809,9.520000457763672,9.149999618530273,9.170000076293945,9.170000076293945,257900
2021-05-05,9.119999885559082,9.170000076293945,9.050000190734863,9.130000114440918,9.130000114440918,153800
2021-05-06,9.039999961853027,9.289999961853027,9.010000228881836,9.050000190734863,9.050000190734863,348900
2021-05-07,9.029999732971191,9.390000343322754,9.029999732971191,9.34000015258789,9.34000015258789,424400
2021-05-10,9.399999618530273,9.850000381469727,9.380000114440918,9.800000190734863,9.800000190734863,688000
2021-05-11,9.720000267028809,9.779999732971191,9.4399995803833,9.5600004196167,9.5600004196167,291400
2021-05-12,9.5,9.5,8.800000190734863,8.890000343322754,8.890000343322754,340900
2021-05-13,8.859999656677246,9.430000305175781,8.850000381469727,9.319999694824219,9.319999694824219,371400
2021-05-14,9.430000305175781,9.65999984741211,9.25,9.420000076293945,9.420000076293945,331200
2021-05-17,9.5,9.630000114440918,9.319999694824219,9.510000228881836,9.510000228881836,280400
2021-05-18,9.449999809265137,9.75,9.329999923706055,9.550000190734863,9.550000190734863,281700
2021-05-19,9.34000015258789,9.510000228881836,9.15999984741211,9.479999542236328,9.479999542236328,335200
2021-05-20,9.3100004196167,9.529999732971191,9.3100004196167,9.460000038146973,9.460000038146973,397300
2021-05-21,9.539999961853027,9.569999694824219,9.350000381469727,9.5,9.5,363100
2021-05-24,9.5,9.649999618530273,9.300000190734863,9.479999542236328,9.479999542236328,345400
2021-05-25,9.569999694824219,9.84000015258789,9.430000305175781,9.579999923706055,9.579999923706055,455000
2021-05-26,9.59000015258789,9.859999656677246,9.539999961853027,9.770000457763672,9.770000457763672,394000
2021-05-27,9.649999618530273,9.800000190734863,9.59000015258789,9.65999984741211,9.65999984741211,384500
2021-05-28,9.670000076293945,9.819999694824219,9.600000381469727,9.710000038146973,9.710000038146973,410100
2021-06-01,9.819999694824219,9.960000038146973,9.619999885559082,9.949999809265137,9.949999809265137,537100
2021-06-02,9.960000038146973,9.960000038146973,9.720000267028809,9.8100004196167,9.8100004196167,444700
2021-06-03,9.390000343322754,9.680000305175781,9.390000343322754,9.520000457763672,9.520000457763672,508600
