Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,178.6999969482422,179.14999389648438,167.07000732421875,172.24000549316406,172.24000549316406,3879000
2021-01-05,175.7100067138672,186.6300048828125,173.5500030517578,181.47999572753906,181.47999572753906,4607200
2021-01-06,197.89999389648438,210.1999969482422,195.77000427246094,203.3800048828125,203.3800048828125,33331900
2021-01-07,209.83999633789062,222.42999267578125,209.1999969482422,213.75999450683594,213.75999450683594,6055500
2021-01-08,217.6999969482422,219.97000122070312,200.0500030517578,207.41000366210938,207.41000366210938,5199700
2021-01-11,200.39999389648438,208.38999938964844,196.1199951171875,201.67999267578125,201.67999267578125,3005500
2021-01-12,204.8800048828125,207.99000549316406,197.0800018310547,206.49000549316406,206.49000549316406,2502700
2021-01-13,205.47000122070312,208.27000427246094,199.63999938964844,203.69000244140625,203.69000244140625,2411600
2021-01-14,207.0399932861328,216.22000122070312,206.5,208.8300018310547,208.8300018310547,2773000
2021-01-15,206.5399932861328,208.35000610351562,189.2100067138672,190.58999633789062,190.58999633789062,5237100
2021-01-19,197.8300018310547,204.00999450683594,194.2100067138672,201.27999877929688,201.27999877929688,3841400
2021-01-20,203.2100067138672,206.47000122070312,196.3300018310547,199.39999389648438,199.39999389648438,2746600
2021-01-21,201.97000122070312,214.5,196.64999389648438,212.08999633789062,212.08999633789062,3612600
2021-01-22,208.17999267578125,213.5500030517578,204.6999969482422,212.07000732421875,212.07000732421875,2521500
2021-01-25,215.55999755859375,221.4199981689453,200.36000061035156,202.72999572753906,202.72999572753906,3447600
2021-01-26,206.2100067138672,209.6199951171875,185.22000122070312,187.33999633789062,187.33999633789062,4957400
2021-01-27,180.0,191.0,175.38999938964844,179.02000427246094,179.02000427246094,4470700
2021-01-28,182.85000610351562,195.6999969482422,177.0,193.74000549316406,193.74000549316406,3472200
2021-01-29,191.5,194.9499969482422,177.6699981689453,182.35000610351562,182.35000610351562,2750800
2021-02-01,185.3000030517578,188.36000061035156,177.35000610351562,186.33999633789062,186.33999633789062,2494300
2021-02-02,189.83999633789062,194.30999755859375,186.66000366210938,192.6300048828125,192.6300048828125,2178200
2021-02-03,196.17999267578125,197.92999267578125,190.0,196.33999633789062,196.33999633789062,1693800
2021-02-04,194.60000610351562,197.24000549316406,191.5800018310547,195.6300048828125,195.6300048828125,1531300
2021-02-05,196.97999572753906,196.99000549316406,190.5,193.1999969482422,193.1999969482422,1755300
2021-02-08,194.6300048828125,203.3800048828125,193.60000610351562,197.8699951171875,197.8699951171875,2114200
2021-02-09,197.75999450683594,202.9199981689453,195.6999969482422,200.10000610351562,200.10000610351562,2894600
2021-02-10,214.0,229.0399932861328,200.60000610351562,202.07000732421875,202.07000732421875,6482800
2021-02-11,205.5500030517578,209.4199981689453,197.25999450683594,199.0800018310547,199.0800018310547,2999100
2021-02-12,196.0,208.9499969482422,193.66000366210938,206.50999450683594,206.50999450683594,2446200
2021-02-16,208.07000732421875,208.41000366210938,192.80999755859375,193.5,193.5,2866700
2021-02-17,190.02000427246094,191.5,181.52000427246094,189.33999633789062,189.33999633789062,3650000
2021-02-18,182.5,184.0,175.50999450683594,180.83999633789062,180.83999633789062,3633800
2021-02-19,185.02000427246094,194.94000244140625,184.0,189.74000549316406,189.74000549316406,2486200
2021-02-22,182.80999755859375,183.07000732421875,166.1199951171875,167.86000061035156,167.86000061035156,4845800
2021-02-23,159.33999633789062,171.25,148.0,170.88999938964844,170.88999938964844,5325700
2021-02-24,170.66000366210938,183.25,163.10000610351562,180.8699951171875,180.8699951171875,4021000
2021-02-25,179.41000366210938,181.0,166.10000610351562,167.3699951171875,167.3699951171875,5927400
2021-02-26,168.0,177.42999267578125,163.50999450683594,176.05999755859375,176.05999755859375,3046500
2021-03-01,179.97999572753906,186.77000427246094,177.0,186.4499969482422,186.4499969482422,2695300
2021-03-02,185.3000030517578,185.3000030517578,171.13999938964844,171.69000244140625,171.69000244140625,3343200
2021-03-03,171.38999938964844,173.7899932861328,160.92999267578125,161.1199951171875,161.1199951171875,3993500
2021-03-04,157.11000061035156,163.6199951171875,143.0,149.8800048828125,149.8800048828125,5586800
2021-03-05,153.67999267578125,154.64999389648438,129.0,143.5500030517578,143.5500030517578,6613400
2021-03-08,145.0,147.86000061035156,131.47000122070312,132.05999755859375,132.05999755859375,4701700
2021-03-09,141.0,150.8300018310547,139.5,148.6999969482422,148.6999969482422,4848200
2021-03-10,158.00999450683594,162.74000549316406,150.08999633789062,152.42999267578125,152.42999267578125,4720700
2021-03-11,158.49000549316406,166.39999389648438,155.7899932861328,165.33999633789062,165.33999633789062,3681400
2021-03-12,157.5,166.25,153.10000610351562,164.7100067138672,164.7100067138672,2387900
2021-03-15,165.00999450683594,175.1300048828125,164.39999389648438,174.16000366210938,174.16000366210938,3376500
2021-03-16,173.00999450683594,175.77999877929688,163.55999755859375,166.30999755859375,166.30999755859375,2385400
2021-03-17,158.57000732421875,167.8300018310547,153.08999633789062,163.82000732421875,163.82000732421875,4099400
2021-03-18,157.5,159.75,147.86000061035156,148.47999572753906,148.47999572753906,3882100
2021-03-19,151.57000732421875,156.75,147.5500030517578,154.9499969482422,154.9499969482422,5954100
2021-03-22,157.58999633789062,163.86000061035156,155.58999633789062,161.11000061035156,161.11000061035156,3055600
2021-03-23,160.49000549316406,165.35000610351562,154.69000244140625,155.97000122070312,155.97000122070312,3576600
2021-03-24,159.0500030517578,159.0500030517578,147.92999267578125,147.97999572753906,147.97999572753906,2153500
2021-03-25,140.50999450683594,148.74000549316406,136.8800048828125,148.47999572753906,148.47999572753906,3736200
2021-03-26,148.07000732421875,153.0,144.52000427246094,152.07000732421875,152.07000732421875,2041500
2021-03-29,148.97000122070312,152.24000549316406,139.69000244140625,142.13999938964844,142.13999938964844,2869000
2021-03-30,139.57000732421875,150.88999938964844,138.05999755859375,150.60000610351562,150.60000610351562,2504300
2021-03-31,155.8699951171875,164.8699951171875,154.5800018310547,162.16000366210938,162.16000366210938,2956600
2021-04-01,169.1199951171875,172.38999938964844,162.25,162.69000244140625,162.69000244140625,2718100
2021-04-05,165.13999938964844,165.57000732421875,148.8000030517578,149.4199981689453,149.4199981689453,3653100
2021-04-06,151.47999572753906,161.1699981689453,151.00999450683594,157.9199981689453,157.9199981689453,2647200
2021-04-07,156.1199951171875,157.67999267578125,149.22999572753906,150.00999450683594,150.00999450683594,2123500
2021-04-08,152.1999969482422,156.10000610351562,151.3800048828125,153.1300048828125,153.1300048828125,2105000
2021-04-09,150.0,152.52000427246094,147.25,151.35000610351562,151.35000610351562,2033700
2021-04-12,151.19000244140625,152.33999633789062,146.05999755859375,151.8699951171875,151.8699951171875,1636900
2021-04-13,150.92999267578125,153.52999877929688,147.5800018310547,153.08999633789062,153.08999633789062,1531700
2021-04-14,152.47999572753906,157.10000610351562,150.9199981689453,151.91000366210938,151.91000366210938,1727000
2021-04-15,155.5500030517578,155.64999389648438,142.4199981689453,145.7899932861328,145.7899932861328,2775300
2021-04-16,144.8699951171875,151.05999755859375,144.83999633789062,150.00999450683594,150.00999450683594,2302900
2021-04-19,146.92999267578125,153.60000610351562,139.27000427246094,141.13999938964844,141.13999938964844,2789400
2021-04-20,141.85000610351562,147.75,140.85000610351562,147.0,147.0,2697500
2021-04-21,144.0800018310547,155.36000061035156,142.02000427246094,155.0800018310547,155.0800018310547,2599600
2021-04-22,160.17999267578125,167.22999572753906,159.00999450683594,160.8800048828125,160.8800048828125,3779700
2021-04-23,163.4600067138672,168.25999450683594,162.0,166.97000122070312,166.97000122070312,2287500
2021-04-26,167.35000610351562,174.08999633789062,164.89999389648438,172.64999389648438,172.64999389648438,2471200
2021-04-27,173.27000427246094,175.74000549316406,169.10000610351562,171.10000610351562,171.10000610351562,2656600
2021-04-28,150.36000061035156,152.99000549316406,144.5500030517578,146.91000366210938,146.91000366210938,12961000
2021-04-29,148.5,149.5800018310547,140.0800018310547,143.39999389648438,143.39999389648438,4947500
2021-04-30,140.50999450683594,144.33999633789062,139.11000061035156,139.25,139.25,3451800
2021-05-03,140.38999938964844,140.38999938964844,134.72999572753906,136.41000366210938,136.41000366210938,3706200
2021-05-04,133.6999969482422,134.92999267578125,124.16000366210938,127.83000183105469,127.83000183105469,6601200
2021-05-05,130.24000549316406,130.69000244140625,124.95999908447266,126.87999725341797,126.87999725341797,3440500
2021-05-06,123.5199966430664,125.94000244140625,117.66000366210938,121.94000244140625,121.94000244140625,5159300
2021-05-07,124.06999969482422,127.80999755859375,121.3499984741211,122.95999908447266,122.95999908447266,3432700
2021-05-10,121.44999694824219,121.70999908447266,116.91999816894531,118.12000274658203,118.12000274658203,3220700
2021-05-11,111.08000183105469,122.8499984741211,108.87999725341797,121.41999816894531,121.41999816894531,3884900
2021-05-12,117.05999755859375,120.69999694824219,115.95999908447266,117.16999816894531,117.16999816894531,3920300
2021-05-13,119.02999877929688,121.25,112.31999969482422,114.61000061035156,114.61000061035156,4365800
2021-05-14,116.43000030517578,120.13999938964844,114.61000061035156,119.77999877929688,119.77999877929688,2486400
2021-05-17,119.01000213623047,119.68000030517578,114.2300033569336,118.41999816894531,118.41999816894531,2886100
2021-05-18,119.08000183105469,126.20999908447266,117.5,122.51000213623047,122.51000213623047,3742200
2021-05-19,119.91000366210938,130.8000030517578,119.19999694824219,130.6699981689453,130.6699981689453,4409700
2021-05-20,132.0399932861328,142.6199951171875,131.8800048828125,141.82000732421875,141.82000732421875,5138000
2021-05-21,144.3800048828125,145.0,139.58999633789062,142.27999877929688,142.27999877929688,3552900
2021-05-24,143.6999969482422,145.0800018310547,138.92999267578125,140.8699951171875,140.8699951171875,2284700
2021-05-25,142.2899932861328,143.11000061035156,136.16000366210938,138.52999877929688,138.52999877929688,2837900
2021-05-26,139.5,144.36000061035156,139.0500030517578,143.0399932861328,143.0399932861328,2795900
2021-05-27,143.24000549316406,145.5,141.66000366210938,142.30999755859375,142.30999755859375,2608100
2021-05-28,143.25,146.75999450683594,142.2100067138672,143.0500030517578,143.0500030517578,2175400
2021-06-01,144.5,146.3800048828125,137.22999572753906,139.44000244140625,139.44000244140625,2336200
2021-06-02,139.02999877929688,143.75,137.22000122070312,139.1699981689453,139.1699981689453,2420000
2021-06-03,136.75,138.24000549316406,132.47999572753906,134.1300048828125,134.1300048828125,2537300
2021-06-04,135.8699951171875,138.69000244140625,133.57000732421875,134.6999969482422,134.6999969482422,2192800
