,Date,Open,High,Low,Close,Adj Close,Volume,signal,short_mavg,long_mavg,positions
176,2020-11-23,1749.5999755859375,1753.9000244140625,1717.719970703125,1734.8599853515625,1734.8599853515625,2161600,1.0,1747.8763887557534,1707.650600308049,0.0
177,2020-11-24,1730.5,1771.5999755859375,1727.68994140625,1768.8800048828125,1768.8800048828125,1578000,1.0,1752.543859006211,1713.2169098148456,0.0
178,2020-11-25,1772.8900146484375,1778.5400390625,1756.5400390625,1771.4300537109375,1771.4300537109375,1045800,1.0,1756.740791162817,1718.5090138053995,0.0
179,2020-11-27,1773.0899658203125,1804.0,1772.43994140625,1793.18994140625,1793.18994140625,884900,1.0,1764.8406023280243,1725.2981890418405,0.0
180,2020-11-30,1781.1839599609375,1788.06494140625,1755.0,1760.739990234375,1760.739990234375,1823800,1.0,1763.9293551961023,1728.5201709684345,0.0
181,2020-12-01,1774.3699951171875,1824.8299560546875,1769.3699951171875,1798.0999755859375,1798.0999755859375,1736900,1.0,1771.5228263938434,1734.845607751844,0.0
182,2020-12-02,1798.0999755859375,1835.6500244140625,1789.4730224609375,1827.949951171875,1827.949951171875,1222000,1.0,1784.0621874556282,1743.3096389718467,0.0
183,2020-12-03,1824.010009765625,1847.199951171875,1822.6500244140625,1826.77001953125,1826.77001953125,1227300,1.0,1793.5528168057663,1750.8969462954287,0.0
184,2020-12-04,1824.52001953125,1833.1600341796875,1816.989990234375,1827.989990234375,1827.989990234375,1378200,1.0,1801.2055220121238,1757.9054048353328,0.0
185,2020-12-07,1819.0,1832.3699951171875,1805.780029296875,1819.47998046875,1819.47998046875,1320900,1.0,1805.266512780263,1763.5030935292798,0.0
186,2020-12-08,1810.0999755859373,1821.9000244140625,1796.2049560546875,1818.550048828125,1818.550048828125,1096300,1.0,1808.2184096797878,1768.5073621928111,0.0
187,2020-12-09,1812.010009765625,1834.27001953125,1767.81005859375,1784.1300048828125,1784.1300048828125,1507600,1.0,1802.8654308360155,1769.9276024373567,0.0
188,2020-12-10,1769.800048828125,1781.31005859375,1740.3199462890625,1775.3299560546875,1775.3299560546875,1362800,1.0,1796.7464364401649,1770.4187254934777,0.0
189,2020-12-11,1763.06005859375,1784.449951171875,1760.0,1781.77001953125,1781.77001953125,1220700,1.0,1793.4183437937395,1771.4506613150932,0.0
190,2020-12-14,1775.0,1797.3900146484375,1757.2149658203125,1760.06005859375,1760.06005859375,1600200,1.0,1786.0053915270753,1770.415151976789,0.0
191,2020-12-15,1764.4200439453125,1771.4200439453125,1749.949951171875,1767.77001953125,1767.77001953125,1482300,1.0,1781.9530866391142,1770.1746853908307,0.0
192,2020-12-16,1772.8800048828125,1773.0,1756.0799560546875,1763.0,1763.0,1513500,1.0,1777.7412896082,1769.5224412643915,0.0
193,2020-12-17,1768.510009765625,1771.7840576171875,1738.6600341796875,1747.9000244140625,1747.9000244140625,1624700,1.0,1771.1098973428361,1767.5567670052708,0.0
194,2020-12-18,1754.1800537109375,1755.1099853515625,1720.219970703125,1731.010009765625,1731.010009765625,4016400,0.0,1762.198811214567,1764.2343345289391,-1.0
195,2020-12-21,1713.510009765625,1740.8499755859375,1699.0,1739.3699951171875,1739.3699951171875,1828400,0.0,1757.125740970705,1761.9739400369617,0.0
196,2020-12-22,1734.4300537109375,1737.405029296875,1712.574951171875,1723.5,1723.5,936700,0.0,1749.653354088326,1758.4763091245106,0.0
197,2020-12-23,1728.1099853515625,1747.989990234375,1725.0400390625,1732.3800048828125,1732.3800048828125,1033800,0.0,1745.8148320426565,1756.1039178298108,0.0
198,2020-12-24,1735.0,1746.0,1729.1099853515625,1738.8499755859375,1738.8499755859375,346800,0.0,1744.2670861633856,1754.5353776258223,0.0
199,2020-12-28,1751.635009765625,1790.72802734375,1746.3349609375,1776.0899658203125,1776.0899658203125,1393000,0.0,1751.3388371982583,1756.4948856435033,0.0
200,2020-12-29,1787.7900390625,1792.43994140625,1756.0899658203125,1758.719970703125,1758.719970703125,1299400,0.0,1752.9790890882286,1756.6971661034688,0.0
201,2020-12-30,1762.010009765625,1765.094970703125,1725.5999755859375,1739.52001953125,1739.52001953125,1306100,0.0,1749.9881847422334,1755.1356073241761,0.0
202,2020-12-31,1735.4200439453125,1758.9300537109375,1735.4200439453125,1751.8800048828125,1751.8800048828125,1011900,0.0,1750.4085892179178,1754.8396434658703,0.0
203,2021-01-04,1757.5400390625,1760.6500244140625,1707.8499755859375,1728.239990234375,1728.239990234375,1901900,0.0,1745.4822338882416,1752.421493172098,0.0
204,2021-01-05,1725.0,1747.6700439453125,1718.0150146484375,1740.9200439453125,1740.9200439453125,1145300,0.0,1744.468413900924,1751.375906878754,0.0
205,2021-01-06,1702.6300048828125,1748.0,1699.0,1735.2900390625,1735.2900390625,2602100,0.0,1742.4287750479407,1749.9135552590944,0.0
206,2021-01-07,1740.06005859375,1788.4000244140625,1737.050048828125,1787.25,1787.25,2265000,0.0,1752.3890472595094,1753.3077775082677,0.0
207,2021-01-08,1787.97998046875,1809.8399658203125,1773.5350341796875,1807.2099609375,1807.2099609375,2050600,1.0,1764.5714725212852,1758.2079760018341,1.0
208,2021-01-11,1786.0699462890625,1794.31494140625,1760.52001953125,1766.719970703125,1766.719970703125,1209700,1.0,1765.048916561694,1758.9817937019513,0.0
209,2021-01-12,1753.9200439453125,1778.0400390625,1725.31005859375,1746.550048828125,1746.550048828125,1357000,1.0,1760.9380570653452,1757.851635077058,0.0
210,2021-01-13,1738.5799560546875,1765.0350341796875,1738.010009765625,1754.4000244140625,1754.4000244140625,1094100,1.0,1759.4851609206157,1757.5378522895128,0.0
211,2021-01-14,1753.6199951171875,1775.010009765625,1733.4000244140625,1740.1800537109375,1740.1800537109375,1179500,0.0,1755.195137096243,1755.9598706005513,-1.0
212,2021-01-15,1738.18994140625,1756.0,1721.550048828125,1736.18994140625,1736.18994140625,1342200,0.0,1750.9717602762444,1754.1626043101603,0.0
213,2021-01-19,1752.25,1809.2750244140625,1741.4599609375,1790.8599853515625,1790.8599853515625,1734600,1.0,1759.835810292982,1757.4987298593787,1.0
214,2021-01-20,1831.4599609375,1903.7099609375,1825.530029296875,1886.9000244140625,1886.9000244140625,2490300,1.0,1788.0723023198886,1769.2624839098044,0.0
215,2021-01-21,1898.0,1934.8599853515625,1887.1099853515625,1891.25,1891.25,2063900,1.0,1811.0006795821357,1780.3522580998222,0.0
216,2021-01-22,1895.6800537109373,1910.949951171875,1881.760009765625,1901.050048828125,1901.050048828125,1272100,1.0,1831.011650525689,1791.3247845296678,0.0
217,2021-01-25,1920.6700439453125,1929.5799560546875,1867.530029296875,1899.4000244140625,1899.4000244140625,1927300,1.0,1846.2090669453275,1801.14980633734,0.0
218,2021-01-26,1888.8399658203125,1925.0,1884.2449951171875,1917.239990234375,1917.239990234375,1313100,1.0,1861.9937165651158,1811.7034594188885,0.0
219,2021-01-27,1882.530029296875,1890.0,1809.0,1830.7900390625,1830.7900390625,2748300,1.0,1855.0595660089791,1813.4386030228532,0.0
220,2021-01-28,1843.93994140625,1898.8299560546875,1842.6400146484373,1863.1099853515625,1863.1099853515625,1773100,1.0,1856.8485480851089,1817.954183234554,0.0
221,2021-01-29,1846.1700439453125,1857.280029296875,1810.199951171875,1835.739990234375,1835.739990234375,1612600,1.0,1852.1577574516125,1819.5710747799922,0.0
222,2021-02-01,1853.5699462890625,1922.3919677734373,1850.9300537109373,1901.3499755859373,1901.3499755859373,1602200,1.0,1863.0893614814624,1827.0055203078052,0.0
223,2021-02-02,1922.56005859375,1955.760009765625,1914.489990234375,1927.510009765625,1927.510009765625,2273700,1.0,1877.405061100165,1836.142292076698,0.0
224,2021-02-03,2073.0,2116.5,2018.3800048828125,2070.070068359375,2070.070068359375,4118200,1.0,1920.2195071577673,1857.4084535569414,0.0
225,2021-02-04,2068.889892578125,2078.550048828125,2042.5899658203125,2062.3701171875,2062.3701171875,1852300,1.0,1951.808531608819,1876.0413320688103,0.0
226,2021-02-05,2070.0,2102.510009765625,2059.330078125,2098.0,2098.0,1535100,1.0,1984.295524584637,1896.2193927898275,0.0
227,2021-02-08,2105.909912109375,2123.547119140625,2072.0,2092.909912109375,2092.909912109375,1241900,1.0,2008.43205514569,1914.1003490916046,0.0
228,2021-02-09,2078.5400390625,2105.1298828125,2078.5400390625,2083.510009765625,2083.510009765625,889900,1.0,2025.116045061231,1929.5012273346972,0.0
229,2021-02-10,2094.2099609375,2108.3701171875,2063.090087890625,2095.3798828125,2095.3798828125,1135500,1.0,2040.7302312281797,1944.5811051054063,0.0
230,2021-02-11,2099.510009765625,2102.030029296875,2077.320068359375,2095.889892578125,2095.889892578125,945700,1.0,2052.98793375039,1958.336449421108,0.0
231,2021-02-12,2090.25,2108.820068359375,2083.1298828125,2104.110107421875,2104.110107421875,855700,1.0,2064.3484167884976,1971.5886001484503,0.0
232,2021-02-16,2104.360107421875,2152.679931640625,2104.360107421875,2121.89990234375,2121.89990234375,1133800,1.0,2077.137635800776,1985.2532639843864,0.0
233,2021-02-17,2100.0,2133.659912109375,2098.919921875,2128.31005859375,2128.31005859375,1070900,1.0,2088.509285310326,1998.258427130692,0.0
234,2021-02-18,2110.389892578125,2132.735107421875,2103.7099609375,2117.199951171875,2117.199951171875,1121600,1.0,2094.8849888351147,2009.0712929526178,0.0
235,2021-02-19,2119.27001953125,2130.530029296875,2097.409912109375,2101.139892578125,2101.139892578125,1457400,1.0,2096.2749674446723,2017.4411656458456,0.0
236,2021-02-22,2067.0,2091.419921875,2062.139892578125,2064.8798828125,2064.8798828125,1367500,1.0,2089.2982819708564,2021.7537762973595,0.0
237,2021-02-23,2025.010009765625,2082.010009765625,2002.02001953125,2070.860107421875,2070.860107421875,1667400,1.0,2085.2009098488606,2026.21798821777,0.0
238,2021-02-24,2041.8299560546875,2100.780029296875,2038.1300048828125,2095.169921875,2095.169921875,1248300,1.0,2087.4162458546693,2032.4863458229727,0.0
239,2021-02-25,2067.449951171875,2094.8798828125,2021.2900390625,2031.3599853515625,2031.3599853515625,1828400,1.0,2074.959299076201,2032.3839494164808,0.0
240,2021-02-26,2050.52001953125,2071.010009765625,2016.06005859375,2036.8599853515625,2036.8599853515625,2083500,1.0,2066.4927849151704,2032.7908617742155,0.0
